"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
3849, 0, 1.01087570417764, 0, 1.03997884742326, west_quadrangle_building, sourcebus, 0, 0.997074223063354, 0, 1.01890313903995, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3850, 0, 1.01076644778611, 0, 1.03997875254094, west_quadrangle_building, sourcebus, 0, 0.996755466990233, 0, 1.0214640618437, studebaker_east_lv, emens_structure_lv
3851, 0, 1.010553036588, 0, 1.03997855700517, west_quadrangle_building, sourcebus, 0, 0.996464710498688, 0, 1.02350884999572, studebaker_east_lv, emens_structure_lv
3852, 0, 1.01040088049201, 0, 1.03997838232254, west_quadrangle_building, sourcebus, 0, 0.996218192554009, 0, 1.02442347432811, studebaker_east_lv, emens_structure_lv
3853, 0, 1.01027277428998, 0, 1.03997822923197, west_quadrangle_building, sourcebus, 0, 0.996022178870675, 0, 1.02476384809389, studebaker_east_lv, emens_structure_lv
3854, 0, 1.01185803208916, 0, 1.03998023549337, west_quadrangle_building, sourcebus, 0, 0.998781683967288, 0, 1.02588174138161, mckinley_structure_lv, emens_structure_lv
3855, 0, 1.01162449647079, 0, 1.03997986208222, west_quadrangle_building, sourcebus, 0, 0.998334284100593, 0, 1.02450750074517, mckinley_structure_lv, emens_structure_lv
3856, 0, 1.01176118212925, 0, 1.03998002895221, west_quadrangle_building, sourcebus, 0, 0.998758021913992, 0, 1.02317286095105, mckinley_structure_lv, emens_structure_lv
3857, 0, 1.01010087675737, 0, 1.03997772206374, west_quadrangle_building, sourcebus, 0, 0.995092355326004, 0, 1.01926736483745, studebaker_east_lv, emens_structure_lv
3858, 0, 1.02692770164083, 0, 1.04000045762062, substation, sourcebus, 0, 1.0182787416318, 0, 1.03624517904754, parking_g2n_2_lv, emens_structure_lv
3859, 0, 1.0113286033143, 0, 1.03997930300431, woodworth_complex, sourcebus, 0, 0.998330598661199, 0, 1.01610530646473, studebaker_east_lv, johnson_dr_parking_end_lv
3860, 0, 1.02672991757965, 0, 1.03999969127306, ball_gym, sourcebus, 0, 1.01792935414934, 0, 1.02808422082299, parking_g2n_2_lv, emens_structure_lv
3861, 0, 1.02669923500232, 0, 1.03999964070757, ball_gym, sourcebus, 0, 1.01791624216478, 0, 1.02686214820649, parking_g2n_2_lv, carmichael_hall_2_lv
3862, 0, 1.02350275787881, 0, 1.03999550835006, ball_gym, sourcebus, 0, 1.01563540654846, 0, 1.02525001998802, parking_g2n_2_lv, carmichael_hall_2_lv
3863, 0, 1.02488241730674, 0, 1.03999731683638, student_center, sourcebus, 0, 1.01663301569905, 0, 1.02595894455658, parking_g2n_2_lv, carmichael_hall_2_lv
3864, 0, 1.02630905104626, 0, 1.0399991617187, ball_gym, sourcebus, 0, 1.01766468211317, 0, 1.02667637456568, parking_g2n_2_lv, carmichael_hall_2_lv
3865, 0, 1.02603572294498, 0, 1.03999896663045, ball_gym, sourcebus, 0, 1.01753333106807, 0, 1.02660110932166, parking_g2n_2_lv, carmichael_hall_2_lv
3866, 0, 1.02468149737575, 0, 1.03999702736097, studebaker_east, sourcebus, 0, 1.01646903552793, 0, 1.02584236642205, parking_g2n_2_lv, carmichael_hall_2_lv
3867, 0, 1.02518083490263, 0, 1.03999761187743, dehority_complex, sourcebus, 0, 1.01681476237872, 0, 1.02607184247308, parking_g2n_2_lv, carmichael_hall_2_lv
3868, 0, 1.0257339771112, 0, 1.0399983659247, tessis_courts_2, sourcebus, 0, 1.01721721079809, 0, 1.02636776610845, parking_g2n_2_lv, carmichael_hall_2_lv
3869, 0, 1.02585954703086, 0, 1.03999870547372, ball_gym, sourcebus, 0, 1.01740641961651, 0, 1.02650125992609, parking_g2n_2_lv, carmichael_hall_2_lv
3870, 0, 1.02344757502512, 0, 1.03999560783086, woodworth_complex, sourcebus, 0, 1.01566762571352, 0, 1.02528217093252, parking_g2n_2_lv, carmichael_hall_2_lv
3871, 0, 1.01503002139573, 0, 1.03998411176037, woodworth_complex, sourcebus, 0, 1.00198507133342, 0, 1.01829810825369, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3872, 0, 1.0126667585916, 0, 1.03998098920687, woodworth_complex, sourcebus, 0, 0.999604167047011, 0, 1.01804813799533, studebaker_east_lv, johnson_dr_parking_end_lv
3873, 0, 1.01538277839162, 0, 1.03998439775849, west_quadrangle_building, sourcebus, 0, 1.00342989569473, 0, 1.02165642937451, library_lv, emens_structure_lv
3874, 0, 1.01672828354625, 0, 1.03998658690531, west_quadrangle_building, sourcebus, 0, 1.00619255863847, 0, 1.02722487710228, health_center_lv, emens_structure_lv
3875, 0, 1.01605890047244, 0, 1.03998599269242, west_quadrangle_building, sourcebus, 0, 1.00312119368962, 0, 1.029051751831, mckinley_structure_lv, emens_structure_lv
3876, 0, 1.01629225869045, 0, 1.03998578567375, west_quadrangle_building, sourcebus, 0, 1.00353450488918, 0, 1.03082155737775, studebaker_east_lv, emens_structure_lv
3877, 0, 1.01650423669524, 0, 1.03998603042786, west_quadrangle_building, sourcebus, 0, 1.00602831517195, 0, 1.03036037891643, dehority_complex_lv, emens_structure_lv
3878, 0, 1.01833195634922, 0, 1.03998852289987, ball_gym, sourcebus, 0, 1.00754723193974, 0, 1.03257874273367, library_lv, emens_structure_lv
3879, 0, 1.01572940570083, 0, 1.03998578045916, west_quadrangle_building, sourcebus, 0, 1.00302055610629, 0, 1.03172989928744, mckinley_structure_lv, emens_structure_lv
3880, 0, 1.0151703170831, 0, 1.03998424248847, west_quadrangle_building, sourcebus, 0, 1.00226568563537, 0, 1.02815703814607, student_recreation_lv, emens_structure_lv
3881, 0, 1.01514842985531, 0, 1.03998444529231, west_quadrangle_building, sourcebus, 0, 1.0024410163038, 0, 1.02352875673371, studebaker_east_lv, emens_structure_lv
3882, 0, 1.01343584136871, 0, 1.03998194458682, west_quadrangle_building, sourcebus, 0, 1.00043326364552, 0, 1.01878399660605, mckinley_structure_lv, johnson_dr_parking_end_lv
3883, 0, 1.01633985094661, 0, 1.03998604436678, woodworth_complex, sourcebus, 0, 1.0037295866516, 0, 1.01974726793059, library_lv, johnson_dr_parking_end_lv
3884, 0, 1.02120403850898, 0, 1.03999274264193, west_quadrangle_building, sourcebus, 0, 1.0120529102154, 0, 1.02414037067423, mckinley_structure_lv, carmichael_hall_2_lv
3885, 0, 1.02638727129923, 0, 1.03999929382971, ball_gym, sourcebus, 0, 1.01771578687024, 0, 1.02672997293463, parking_g2n_2_lv, carmichael_hall_2_lv
3886, 0, 1.02598129754787, 0, 1.03999866726576, library, sourcebus, 0, 1.01736500303996, 0, 1.02648482987066, parking_g2n_2_lv, carmichael_hall_2_lv
3887, 0, 1.02622582226848, 0, 1.03999895758976, ball_gym, sourcebus, 0, 1.01755218182185, 0, 1.02659488380611, parking_g2n_2_lv, carmichael_hall_2_lv
3888, 0, 1.02662190234987, 0, 1.03999954663991, ball_gym, sourcebus, 0, 1.01785921021388, 0, 1.02682798573026, parking_g2n_2_lv, carmichael_hall_2_lv
3889, 0, 1.02652413402233, 0, 1.03999947378348, ball_gym, sourcebus, 0, 1.01782066124156, 0, 1.02679846744625, parking_g2n_2_lv, carmichael_hall_2_lv
3890, 0, 1.02663916679211, 0, 1.03999959811818, ball_gym, sourcebus, 0, 1.01789176997895, 0, 1.02684578644945, parking_g2n_2_lv, carmichael_hall_2_lv
3891, 0, 1.02662365088322, 0, 1.03999956502643, ball_gym, sourcebus, 0, 1.01787134377937, 0, 1.02683384783901, parking_g2n_2_lv, carmichael_hall_2_lv
3892, 0, 1.02659411794722, 0, 1.0399995227223, ball_gym, sourcebus, 0, 1.01784516894321, 0, 1.02681839005324, parking_g2n_2_lv, carmichael_hall_2_lv
3893, 0, 1.02598071817085, 0, 1.03999877896248, ball_gym, sourcebus, 0, 1.01743027441034, 0, 1.02652358741991, parking_g2n_2_lv, carmichael_hall_2_lv
3894, 0, 1.01115433084661, 0, 1.0399792383772, woodworth_complex, sourcebus, 0, 0.99806498119679, 0, 1.01931715088808, library_lv, johnson_dr_parking_end_lv
3895, 0, 1.01079914386676, 0, 1.03997870754347, woodworth_complex, sourcebus, 0, 0.997770544706589, 0, 1.01905875230512, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3896, 0, 1.00822531116815, 0, 1.03997546212461, west_quadrangle_building, sourcebus, 0, 0.993017795305559, 0, 1.01774034771047, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3897, 0, 1.00655311563081, 0, 1.03997324566317, west_quadrangle_building, sourcebus, 0, 0.989766575052296, 0, 1.0168171022665, woodworth_complex_lv, johnson_dr_parking_entarnce_lv
3898, 0, 1.00548914332262, 0, 1.0399718558566, west_quadrangle_building, sourcebus, 0, 0.987632798973619, 0, 1.01618888909112, woodworth_complex_lv, johnson_dr_parking_entarnce_lv
3899, 0, 1.00442853997512, 0, 1.0399704984356, west_quadrangle_building, sourcebus, 0, 0.985836696419163, 0, 1.01603922654091, woodworth_complex_lv, emens_structure_lv
3900, 0, 1.00576923063679, 0, 1.03997237338057, west_quadrangle_building, sourcebus, 0, 0.988443623828369, 0, 1.02011345818371, woodworth_complex_lv, emens_structure_lv
3901, 0, 1.00340929438522, 0, 1.03996915147544, west_quadrangle_building, sourcebus, 0, 0.984202422777937, 0, 1.01614037696781, woodworth_complex_lv, emens_structure_lv
3902, 0, 1.00318163946267, 0, 1.03996886091824, west_quadrangle_building, sourcebus, 0, 0.983740871116306, 0, 1.01661381899977, woodworth_complex_lv, emens_structure_lv
3903, 0, 1.00322557131556, 0, 1.03996887399676, west_quadrangle_building, sourcebus, 0, 0.983475793755984, 0, 1.01704398154537, woodworth_complex_lv, emens_structure_lv
3904, 0, 1.00295853116999, 0, 1.03996842373965, west_quadrangle_building, sourcebus, 0, 0.982827719067951, 0, 1.01483203593283, woodworth_complex_lv, johnson_dr_parking_entarnce_lv
3905, 0, 1.00528134872886, 0, 1.03997146411143, west_quadrangle_building, sourcebus, 0, 0.987066462377348, 0, 1.01610087628282, woodworth_complex_lv, johnson_dr_parking_entarnce_lv
3906, 0, 1.008559303966, 0, 1.03997577599568, west_quadrangle_building, sourcebus, 0, 0.993086287368929, 0, 1.01781351939154, woodworth_complex_lv, johnson_dr_parking_entarnce_lv
3907, 0, 1.0089079201354, 0, 1.03997614641642, west_quadrangle_building, sourcebus, 0, 0.993814880916522, 0, 1.01806506644941, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3908, 0, 1.01019106763838, 0, 1.03997800006163, woodworth_complex, sourcebus, 0, 0.996549769127545, 0, 1.01883104373791, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3909, 0, 1.00902421465405, 0, 1.03997656348392, woodworth_complex, sourcebus, 0, 0.993848818595104, 0, 1.01832026055773, studebaker_east_lv, johnson_dr_parking_end_lv
3910, 0, 1.02669716108116, 0, 1.03999958242688, ball_gym, sourcebus, 0, 1.01787631964979, 0, 1.02684295853743, parking_g2n_2_lv, carmichael_hall_2_lv
3911, 0, 1.0177377803012, 0, 1.03998784505794, woodworth_complex, sourcebus, 0, 1.00907098751876, 0, 1.02045245279506, student_recreation_lv, worthen_arena_lv
3912, 0, 1.02554475444956, 0, 1.03999827193556, ball_gym, sourcebus, 0, 1.01714638356499, 0, 1.02633130641844, parking_g2n_2_lv, carmichael_hall_2_lv
3913, 0, 1.02432030005337, 0, 1.03999673478245, dehority_complex, sourcebus, 0, 1.0163523486357, 0, 1.02572877231217, parking_g2n_2_lv, carmichael_hall_2_lv
3914, 0, 1.02124089494497, 0, 1.03999250301653, woodworth_complex, sourcebus, 0, 1.01326398296241, 0, 1.02294334829568, telecomms_2_lv, worthen_arena_lv
3915, 0, 1.02430877376515, 0, 1.03999669470697, ball_gym, sourcebus, 0, 1.0162877443995, 0, 1.02571326954055, parking_g2n_2_lv, carmichael_hall_2_lv
3916, 0, 1.02207359520908, 0, 1.03999378349598, woodworth_complex, sourcebus, 0, 1.01471838487823, 0, 1.02457126262583, parking_g2n_2_lv, carmichael_hall_2_lv
3917, 0, 1.02355371743712, 0, 1.03999542544377, ball_gym, sourcebus, 0, 1.01568604548035, 0, 1.02455226396331, parking_g2n_2_lv, worthen_arena_lv
3918, 0, 1.0122794383206, 0, 1.03998086690309, woodworth_complex, sourcebus, 0, 0.999314521891094, 0, 1.01972464143537, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3919, 0, 1.01088319788226, 0, 1.03997880396893, woodworth_complex, sourcebus, 0, 0.997837458581955, 0, 1.01908643478928, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3920, 0, 1.00638060998106, 0, 1.03997286112832, west_quadrangle_building, sourcebus, 0, 0.988665066857069, 0, 1.01676041755138, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3921, 0, 1.00509265166309, 0, 1.03997120573957, west_quadrangle_building, sourcebus, 0, 0.986532711736115, 0, 1.0160179020289, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3922, 0, 1.00421231462791, 0, 1.03997005926034, west_quadrangle_building, sourcebus, 0, 0.984975213900747, 0, 1.01551816436812, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3923, 0, 1.00360449087574, 0, 1.03996931971918, west_quadrangle_building, sourcebus, 0, 0.98389267032038, 0, 1.01608345215928, studebaker_east_lv, emens_structure_lv
3924, 0, 1.00511061396901, 0, 1.03997140070709, west_quadrangle_building, sourcebus, 0, 0.986709186985944, 0, 1.01963369582557, studebaker_east_lv, emens_structure_lv
3925, 0, 1.00283468238479, 0, 1.03996832740385, west_quadrangle_building, sourcebus, 0, 0.982464691582668, 0, 1.01691906585045, studebaker_east_lv, emens_structure_lv
3926, 0, 1.00254741698389, 0, 1.03996793591399, west_quadrangle_building, sourcebus, 0, 0.981934302100604, 0, 1.01637319176824, studebaker_east_lv, emens_structure_lv
3927, 0, 1.00235843359342, 0, 1.03996764543065, west_quadrangle_building, sourcebus, 0, 0.981531021433728, 0, 1.0151343407038, studebaker_east_lv, emens_structure_lv
3928, 0, 1.00208961423112, 0, 1.03996719346273, west_quadrangle_building, sourcebus, 0, 0.981046961268029, 0, 1.01439933364153, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3929, 0, 1.00469145408583, 0, 1.03997067587191, west_quadrangle_building, sourcebus, 0, 0.985803559266792, 0, 1.01575605107441, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3930, 0, 1.007944471507, 0, 1.03997491864733, west_quadrangle_building, sourcebus, 0, 0.99170752895038, 0, 1.01749467193575, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3931, 0, 1.00831657428924, 0, 1.03997534816877, west_quadrangle_building, sourcebus, 0, 0.992434537817223, 0, 1.01774291518202, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3932, 0, 1.00964755617732, 0, 1.03997727148241, woodworth_complex, sourcebus, 0, 0.995274780417643, 0, 1.01855287165206, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3933, 0, 1.00889482722111, 0, 1.03997641477693, woodworth_complex, sourcebus, 0, 0.993434768466805, 0, 1.01823371906424, studebaker_east_lv, johnson_dr_parking_end_lv
3934, 0, 1.02654052569078, 0, 1.03999947160894, ball_gym, sourcebus, 0, 1.01781434337793, 0, 1.02679975949272, parking_g2n_2_lv, carmichael_hall_2_lv
3935, 0, 1.01788108060684, 0, 1.03998805761309, woodworth_complex, sourcebus, 0, 1.00880477062439, 0, 1.02090655398904, student_recreation_lv, johnson_dr_parking_end_lv
3936, 0, 1.02578919824961, 0, 1.03999874450536, ball_gym, sourcebus, 0, 1.01741200766917, 0, 1.02651352417866, parking_g2n_2_lv, carmichael_hall_2_lv
3937, 0, 1.0205858421422, 0, 1.03999160572216, dehority_complex, sourcebus, 0, 1.01180592339138, 0, 1.02245654709996, student_recreation_lv, worthen_arena_lv
3938, 0, 1.02276229452396, 0, 1.03999474037256, woodworth_complex, sourcebus, 0, 1.01523935224061, 0, 1.02410969089803, parking_g2n_2_lv, worthen_arena_lv
3939, 0, 1.02326733024835, 0, 1.03999544203164, dehority_complex, sourcebus, 0, 1.01452831287123, 0, 1.025224512925, mckinley_structure_lv, carmichael_hall_2_lv
3940, 0, 1.0224549279899, 0, 1.03999422916548, woodworth_complex, sourcebus, 0, 1.01499449797834, 0, 1.02386530759513, parking_g2n_2_lv, worthen_arena_lv
3941, 0, 1.0228716644763, 0, 1.03999472847693, woodworth_complex, sourcebus, 0, 1.0152320472594, 0, 1.02410163368953, parking_g2n_2_lv, worthen_arena_lv
3942, 0, 1.01170540433019, 0, 1.03997981997129, woodworth_complex, sourcebus, 0, 0.998604937994981, 0, 1.01947227923068, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3943, 0, 1.01089653772066, 0, 1.03997881782892, woodworth_complex, sourcebus, 0, 0.997676452187718, 0, 1.01908733873942, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3944, 0, 1.00635859565865, 0, 1.03997280364768, west_quadrangle_building, sourcebus, 0, 0.988355617691083, 0, 1.01672483089998, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3945, 0, 1.00491069485682, 0, 1.0399709377029, west_quadrangle_building, sourcebus, 0, 0.985965787807959, 0, 1.01590625490667, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3946, 0, 1.00403054818931, 0, 1.03996983943406, west_quadrangle_building, sourcebus, 0, 0.984391010053316, 0, 1.01536052730073, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3947, 0, 1.00318510400897, 0, 1.03996870800904, west_quadrangle_building, sourcebus, 0, 0.982934552680922, 0, 1.01499178408054, studebaker_east_lv, emens_structure_lv
3948, 0, 1.00470878127104, 0, 1.03997080106232, west_quadrangle_building, sourcebus, 0, 0.98581963809483, 0, 1.01796953061192, studebaker_east_lv, emens_structure_lv
3949, 0, 1.00243889508248, 0, 1.03996778585471, west_quadrangle_building, sourcebus, 0, 0.9816831278431, 0, 1.01582813098247, studebaker_east_lv, emens_structure_lv
3950, 0, 1.00239029638321, 0, 1.03996771770856, west_quadrangle_building, sourcebus, 0, 0.981467676842923, 0, 1.01656840803876, studebaker_east_lv, emens_structure_lv
3951, 0, 1.00216029114912, 0, 1.03996734799555, west_quadrangle_building, sourcebus, 0, 0.98101386227468, 0, 1.01448599700745, studebaker_east_lv, emens_structure_lv
3952, 0, 1.0021335496856, 0, 1.03996728513094, west_quadrangle_building, sourcebus, 0, 0.980918128312132, 0, 1.01436201854083, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3953, 0, 1.00460483836525, 0, 1.03997053084737, west_quadrangle_building, sourcebus, 0, 0.985500795802024, 0, 1.01571081881737, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3954, 0, 1.00797961183113, 0, 1.03997497584538, west_quadrangle_building, sourcebus, 0, 0.99161550395479, 0, 1.01747684894743, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3955, 0, 1.00821483182395, 0, 1.03997519248277, west_quadrangle_building, sourcebus, 0, 0.99213877026775, 0, 1.0176831769646, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3956, 0, 1.00948176300781, 0, 1.0399770483735, woodworth_complex, sourcebus, 0, 0.994919439781847, 0, 1.01843150914118, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3957, 0, 1.00890765537527, 0, 1.03997640903304, woodworth_complex, sourcebus, 0, 0.993400770893467, 0, 1.01821309085938, studebaker_east_lv, johnson_dr_parking_end_lv
3958, 0, 1.02670255184912, 0, 1.0399995868589, ball_gym, sourcebus, 0, 1.01787879903301, 0, 1.02684468327872, parking_g2n_2_lv, carmichael_hall_2_lv
3959, 0, 1.01715021949422, 0, 1.03998716577588, woodworth_complex, sourcebus, 0, 1.00698546789274, 0, 1.02015861684493, student_recreation_lv, johnson_dr_parking_end_lv
3960, 0, 1.02595856602321, 0, 1.03999876752994, ball_gym, sourcebus, 0, 1.01742485683685, 0, 1.02652242508243, parking_g2n_2_lv, carmichael_hall_2_lv
3961, 0, 1.01994441700695, 0, 1.03999079035569, woodworth_complex, sourcebus, 0, 1.01201547718382, 0, 1.02218368571623, telecomms_2_lv, carmichael_hall_2_lv
3962, 0, 1.02391337075365, 0, 1.03999596879848, woodworth_complex, sourcebus, 0, 1.01592634020792, 0, 1.02479070132669, parking_g2n_2_lv, worthen_arena_lv
3963, 0, 1.02074608614733, 0, 1.03999182453419, dehority_complex, sourcebus, 0, 1.01269794103802, 0, 1.02380806209629, telecomms_2_lv, carmichael_hall_2_lv
3964, 0, 1.02407353665443, 0, 1.03999613080358, student_center, sourcebus, 0, 1.0160119136992, 0, 1.02487419209356, parking_g2n_2_lv, worthen_arena_lv
3965, 0, 1.0208904998091, 0, 1.03999216802224, woodworth_complex, sourcebus, 0, 1.01237244546605, 0, 1.02274208960076, woodworth_complex_lv, worthen_arena_lv
3966, 0, 1.01218740562453, 0, 1.0399807157471, woodworth_complex, sourcebus, 0, 0.999167802518444, 0, 1.01979417138106, studebaker_east_lv, johnson_dr_parking_end_lv
3967, 0, 1.01080822856248, 0, 1.03997872050087, woodworth_complex, sourcebus, 0, 0.997545380139004, 0, 1.01906035452109, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3968, 0, 1.00595801957751, 0, 1.03997225521272, west_quadrangle_building, sourcebus, 0, 0.987762400939851, 0, 1.01652393986062, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3969, 0, 1.00485854993601, 0, 1.03997086981278, west_quadrangle_building, sourcebus, 0, 0.985888124317484, 0, 1.01588030372852, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3970, 0, 1.00409362864116, 0, 1.03996988629016, west_quadrangle_building, sourcebus, 0, 0.984523993205301, 0, 1.01543527215274, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3971, 0, 1.00360215129315, 0, 1.03996929987656, west_quadrangle_building, sourcebus, 0, 0.983632670390813, 0, 1.01636887542156, studebaker_east_lv, emens_structure_lv
3972, 0, 1.00517842556885, 0, 1.03997147233729, west_quadrangle_building, sourcebus, 0, 0.98658748124092, 0, 1.01990520297428, studebaker_east_lv, emens_structure_lv
3973, 0, 1.00295311862918, 0, 1.03996848204268, west_quadrangle_building, sourcebus, 0, 0.98242538609311, 0, 1.01760302064616, studebaker_east_lv, emens_structure_lv
3974, 0, 1.00248523546477, 0, 1.03996781337592, west_quadrangle_building, sourcebus, 0, 0.981600367958261, 0, 1.01566269038031, studebaker_east_lv, emens_structure_lv
3975, 0, 1.00215181429341, 0, 1.03996730212587, west_quadrangle_building, sourcebus, 0, 0.980977438239392, 0, 1.01438592175863, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3976, 0, 1.00191698490416, 0, 1.0399669120725, west_quadrangle_building, sourcebus, 0, 0.98056205948692, 0, 1.01432423477898, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3977, 0, 1.00442189392283, 0, 1.03997022612165, west_quadrangle_building, sourcebus, 0, 0.98520533888261, 0, 1.0156652533164, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3978, 0, 1.00776921827546, 0, 1.03997464463263, west_quadrangle_building, sourcebus, 0, 0.991298080404664, 0, 1.0174162760303, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3979, 0, 1.00812589573476, 0, 1.03997506429861, woodworth_complex, sourcebus, 0, 0.992016950074626, 0, 1.01765579333145, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3980, 0, 1.0094496688284, 0, 1.03997701162003, woodworth_complex, sourcebus, 0, 0.994878018341053, 0, 1.01842678588346, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3981, 0, 1.00892984771241, 0, 1.03997643536211, woodworth_complex, sourcebus, 0, 0.993408393953211, 0, 1.01825372175306, studebaker_east_lv, johnson_dr_parking_end_lv
3982, 0, 1.02670302969269, 0, 1.03999958721859, ball_gym, sourcebus, 0, 1.01787900000264, 0, 1.02684482354913, parking_g2n_2_lv, carmichael_hall_2_lv
3983, 0, 1.017252326787, 0, 1.03998730270642, woodworth_complex, sourcebus, 0, 1.00707405058291, 0, 1.02062588426686, student_recreation_lv, johnson_dr_parking_end_lv
3984, 0, 1.02620382379317, 0, 1.03999909347346, ball_gym, sourcebus, 0, 1.01760507685673, 0, 1.02665065070341, parking_g2n_2_lv, carmichael_hall_2_lv
3985, 0, 1.01962590714661, 0, 1.03999030566087, woodworth_complex, sourcebus, 0, 1.01078975059287, 0, 1.02199063880961, student_recreation_lv, carmichael_hall_2_lv
3986, 0, 1.02418235555989, 0, 1.03999636871676, woodworth_complex, sourcebus, 0, 1.01615123524509, 0, 1.02501535443733, parking_g2n_2_lv, worthen_arena_lv
3987, 0, 1.02000420000388, 0, 1.0399908653808, dehority_complex, sourcebus, 0, 1.01127605952175, 0, 1.02343137154329, student_recreation_lv, carmichael_hall_2_lv
3988, 0, 1.02428157454035, 0, 1.03999642851033, ball_gym, sourcebus, 0, 1.01617731709319, 0, 1.02503888602431, parking_g2n_2_lv, worthen_arena_lv
3989, 0, 1.0205547453572, 0, 1.03999176345297, woodworth_complex, sourcebus, 0, 1.01264098905538, 0, 1.02250452491629, telecomms_2_lv, worthen_arena_lv
3990, 0, 1.01308850946844, 0, 1.03998174651942, woodworth_complex, sourcebus, 0, 0.999970236719668, 0, 1.02017856280631, woodworth_complex_lv, johnson_dr_parking_end_lv
3991, 0, 1.01078574974895, 0, 1.03997869232014, woodworth_complex, sourcebus, 0, 0.997532484818012, 0, 1.01905123993394, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3992, 0, 1.00582927470702, 0, 1.03997212313955, west_quadrangle_building, sourcebus, 0, 0.987610935859597, 0, 1.01645901102351, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3993, 0, 1.00467234717018, 0, 1.03997060532149, west_quadrangle_building, sourcebus, 0, 0.985609012806525, 0, 1.01579880348456, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3994, 0, 1.0039357121649, 0, 1.03996969914347, west_quadrangle_building, sourcebus, 0, 0.984276452562389, 0, 1.01532968843689, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3995, 0, 1.00302126656927, 0, 1.03996846381606, west_quadrangle_building, sourcebus, 0, 0.982717205330803, 0, 1.01484855894854, studebaker_east_lv, johnson_dr_parking_entarnce_lv
3996, 0, 1.00454733420046, 0, 1.03997061174737, west_quadrangle_building, sourcebus, 0, 0.985579882710825, 0, 1.01876141446953, studebaker_east_lv, emens_structure_lv
3997, 0, 1.00193954654817, 0, 1.03996713716256, west_quadrangle_building, sourcebus, 0, 0.980914243324482, 0, 1.01571667793058, studebaker_east_lv, emens_structure_lv
3998, 0, 1.00161663287159, 0, 1.03996672089224, west_quadrangle_building, sourcebus, 0, 0.980334298027268, 0, 1.0159732849418, studebaker_east_lv, emens_structure_lv
3999, 0, 1.00142144334208, 0, 1.03996635145492, west_quadrangle_building, sourcebus, 0, 0.979815548685945, 0, 1.01397007674322, studebaker_east_lv, johnson_dr_parking_entarnce_lv
4000, 0, 1.0011557102527, 0, 1.03996590682482, west_quadrangle_building, sourcebus, 0, 0.979357756920758, 0, 1.01391065192828, studebaker_east_lv, johnson_dr_parking_entarnce_lv
4001, 0, 1.00393259386605, 0, 1.03996962241833, west_quadrangle_building, sourcebus, 0, 0.984403752601938, 0, 1.01536255845964, studebaker_east_lv, johnson_dr_parking_entarnce_lv
4002, 0, 1.00756832221079, 0, 1.03997441043048, west_quadrangle_building, sourcebus, 0, 0.990963479826797, 0, 1.01729304577143, studebaker_east_lv, johnson_dr_parking_entarnce_lv
4003, 0, 1.00815484617211, 0, 1.03997513021025, west_quadrangle_building, sourcebus, 0, 0.992012547859486, 0, 1.01765593650343, studebaker_east_lv, johnson_dr_parking_entarnce_lv
