"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
4089, "Line.L9", 310, 600, 128.100433532506, 66.1852239917948, 7.19955785679463, 397.111343949533, 397.111343950769, 397.111343948668 
4090, "Line.L9", 310, 600, 131.404623773753, 67.8923889497724, 7.19955785679463, 407.354333697276, 407.354333698634, 407.354333696687 
4090, "Transformer.TR45", 20.371621366755, 27.7794836819387, 138.013774945524, 101.210101626718, 7.19955785679463, 28.1156436658676, 28.1156436657793, 28.1156436656493 
4091, "Line.L9", 310, 600, 134.491494924724, 69.4872723777741, 7.19955785679463, 416.923634265187, 416.923634266645, 416.923634264878 
4091, "Transformer.TR45", 20.371621366755, 27.7794836819387, 173.114932514204, 126.950950510417, 7.19955785679463, 35.2663185811072, 35.2663185809673, 35.2663185807641 
4092, "Line.L9", 310, 600, 125.268419429851, 64.7220167054233, 7.19955785679463, 388.33210023118, 388.33210023254, 388.332100230824 
4092, "Transformer.TR45", 20.371621366755, 27.7794836819387, 196.785432966273, 144.3093175086, 7.19955785679463, 40.0883833088187, 40.0883833086366, 40.0883833083773 
4093, "Line.L9", 310, 600, 137.859778504518, 71.2275522273341, 7.19955785679463, 427.365313362581, 427.365313364005, 427.365313362507 
4093, "Transformer.TR45", 20.371621366755, 27.7794836819387, 211.89161931013, 155.387187494095, 7.19955785679463, 43.1657583937457, 43.1657583935322, 43.1657583932319 
4094, "Line.L9", 310, 600, 139.667670760952, 72.1616298931587, 7.19955785679463, 432.969779357523, 432.969779358952, 432.969779357478 
