hour, t(sec), P1 (kW), Q1 (kvar)
7740, 1800.00000, 2842.68, 966.372
7740, 2700.00000, 2570.74, 862.118
7741, 0.00000, 2774.49, 934.933
7741, 900.00000, 2141.97, 712.262
7741, 1800.00000, 1632.96, 534.239
7741, 2700.00000, 1512.07, 492.814
7742, 0.00000, 1082.02, 342.702
7742, 900.00000, 846.539, 261.75
7742, 1800.00000, 450.556, 128.023
7742, 2700.00000, 672.789, 204.096
7743, 0.00000, 667.924, 202.522
7743, 900.00000, 812.378, 251.449
7743, 1800.00000, 657.579, 197.488
7743, 2700.00000, 550.985, 162.496
7744, 0.00000, 799.924, 248.411
7744, 900.00000, 617.52, 186.013
7744, 1800.00000, 548.479, 161.594
7744, 2700.00000, 525.775, 154.973
7745, 0.00000, 478.988, 139.793
7745, 900.00000, 530.05, 156.046
7745, 1800.00000, 461.391, 132.572
7745, 2700.00000, 340.895, 91.6769
7746, 0.00000, 545.842, 160.279
7746, 900.00000, 729.633, 224.121
7746, 1800.00000, 815.219, 254.852
7746, 2700.00000, 874.807, 274.678
7747, 0.00000, 651.545, 197.355
7747, 900.00000, 393.771, 109.524
7747, 1800.00000, 483.972, 140.581
7747, 2700.00000, 498.174, 145.101
7748, 0.00000, 472.014, 136.182
7748, 900.00000, 754.352, 232.981
7748, 1800.00000, 694.654, 211.824
7748, 2700.00000, 871.656, 271.68
7749, 0.00000, 873.822, 271.892
7749, 900.00000, 534.194, 156.141
7749, 1800.00000, 653.411, 196.703
7749, 2700.00000, 383.945, 106.037
7750, 0.00000, 578.906, 171.728
7750, 900.00000, 775.695, 239.157
7750, 1800.00000, 766.062, 236.254
7750, 2700.00000, 959.114, 302.19
7751, 0.00000, 625.184, 187.564
7751, 900.00000, 494.048, 143.525
7751, 1800.00000, 579.461, 172.293
7751, 2700.00000, 452.747, 130.24
7752, 0.00000, 664.951, 202.189
7752, 900.00000, 741.153, 229.737
7752, 1800.00000, 1091.53, 349.265
7752, 2700.00000, 1476.14, 481.551
7753, 0.00000, 1241.91, 398.798
7753, 900.00000, 1177.27, 376.237
7753, 1800.00000, 655.453, 199.21
7753, 2700.00000, 706.469, 215.901
7754, 0.00000, 833.183, 259.441
7754, 900.00000, 838.355, 262.156
7754, 1800.00000, 925.271, 291.158
7754, 2700.00000, 706.625, 213.952
7755, 0.00000, 897.681, 279.927
7755, 900.00000, 936.623, 296.985
7755, 1800.00000, 876.35, 277.308
7755, 2700.00000, 671.693, 205.926
7756, 0.00000, 808.971, 251.165
7756, 900.00000, 766.688, 236.887
7756, 1800.00000, 1293.44, 417.368
7756, 2700.00000, 1230.76, 395.054
7757, 0.00000, 984.816, 310.488
7757, 900.00000, 1169.54, 373.057
7757, 1800.00000, 804.327, 247.181
7757, 2700.00000, 930.84, 292.162
7758, 0.00000, 991.48, 313.979
7758, 900.00000, 10000.9, 3857.95
7758, 1800.00000, 7693.33, 2855.59
7758, 2700.00000, 7408.61, 2737.89
7759, 0.00000, 7313.69, 2698.28
7759, 900.00000, 7437.79, 2757.46
7759, 1800.00000, 7402.63, 2742.43
7759, 2700.00000, 7411.33, 2746.05
7760, 0.00000, 7412.15, 2746.35
7760, 900.00000, 7718.78, 2871.71
7760, 1800.00000, 8066.73, 3018.53
7760, 2700.00000, 8212.42, 3080.56
7761, 0.00000, 8264.9, 3103.11
7761, 900.00000, 8356.74, 3142.22
7761, 1800.00000, 8488.05, 3198.57
7761, 2700.00000, 8590.86, 3242.83
7762, 0.00000, 8699.58, 3289.59
7762, 900.00000, 8780.86, 3324.6
7762, 1800.00000, 8860.72, 3359.17
7762, 2700.00000, 8932.56, 3390.35
7763, 0.00000, 8999.95, 3419.64
7763, 900.00000, 9070.77, 3450.29
7763, 1800.00000, 9137.27, 3479.2
7763, 2700.00000, 9187.58, 3501.16
7764, 0.00000, 9230.67, 3519.97
7764, 900.00000, 8683.02, 3282
7764, 1800.00000, 8663.97, 3273.76
7764, 2700.00000, 8687.42, 3283.77
7765, 0.00000, 8704.08, 3291.02
7765, 900.00000, 9261.59, 3533.76
7765, 1800.00000, 9368.98, 3580.91
7765, 2700.00000, 9393.85, 3591.82
7766, 0.00000, 9400.96, 3595.11
7766, 900.00000, 9405.6, 3597.31
7766, 1800.00000, 9415.44, 3601.75
7766, 2700.00000, 9422.24, 3604.87
7767, 0.00000, 9427.58, 3607.36
7767, 900.00000, 9431.88, 3609.39
7767, 1800.00000, 9436.73, 3611.66
7767, 2700.00000, 9440.31, 3613.38
7768, 0.00000, 9432.21, 3610.16
7768, 900.00000, 9457.17, 3621.06
7768, 1800.00000, 9468.27, 3626
7768, 2700.00000, 9481.75, 3631.94
7769, 0.00000, 9490.3, 3635.81
7769, 900.00000, 8856.15, 3357.68
7769, 1800.00000, 8819.15, 3341.49
7769, 2700.00000, 8817.41, 3340.74
7770, 0.00000, 8819.74, 3341.77
7770, 900.00000, 8159.61, 3058.78
7770, 1800.00000, 8099.4, 3033.11
7770, 2700.00000, 8091.38, 3029.73
7771, 0.00000, 8082.46, 3025.97
7771, 900.00000, 8071.74, 3021.46
7771, 1800.00000, 8051.94, 3013.3
7771, 2700.00000, 8044.43, 3010.12
7772, 0.00000, 8036.71, 3006.86
7772, 900.00000, 5004.55, 1768.15
7772, 1800.00000, 6400.87, 2332.03
7772, 2700.00000, 6791.14, 2498.27
7773, 0.00000, 7075.37, 2614.24
7773, 900.00000, 2274.95, 765.662
7773, 1800.00000, 7902.73, 2936.67
7773, 2700.00000, 6417.14, 2332.26
7774, 0.00000, 6885.61, 2526.94
7774, 900.00000, 6129.37, 2229.83
7774, 1800.00000, 1169.11, 381.456
7774, 2700.00000, 733.921, 223.884
7775, 0.00000, 179.984, 36.5444
7775, 900.00000, 1171.16, 374.3
7775, 1800.00000, 2341.94, 787.16
7775, 2700.00000, 3045.63, 1043.37
7776, 0.00000, 3665.62, 1269.63
7776, 900.00000, 2663.73, 900.476
7776, 1800.00000, 2011.55, 663.515
7776, 2700.00000, 1650.01, 540.307
7777, 0.00000, 1212.34, 389.448
7777, 900.00000, 1598.38, 526.107
7777, 1800.00000, 1130.18, 370.135
7777, 2700.00000, 1809.31, 604.968
7778, 0.00000, 2473.45, 838.315
7778, 900.00000, 2032.05, 676.695
7778, 1800.00000, 2004.5, 666.7
7778, 2700.00000, 1513.9, 493.772
7779, 0.00000, 1131.29, 357.426
7779, 900.00000, 1018.14, 322.892
7779, 1800.00000, 1069.13, 341.014
7779, 2700.00000, 1424.64, 465.582
7780, 0.00000, 2045.29, 684.865
7780, 900.00000, 2655.69, 900.739
7780, 1800.00000, 2776.66, 942.985
7780, 2700.00000, 2689.2, 910.47
7781, 0.00000, 1765.36, 581.015
7781, 900.00000, 971.3, 305.954
7781, 1800.00000, 759.408, 233.39
7781, 2700.00000, 1452.44, 476.13
7782, 0.00000, 1932.02, 644.035
7782, 900.00000, 10424.1, 4050.39
7782, 1800.00000, 7342.72, 2709.09
7782, 2700.00000, 6775.73, 2479.44
7783, 0.00000, 7102.79, 2615.56
7783, 900.00000, 7487.37, 2777.29
7783, 1800.00000, 7422.64, 2750.08
7783, 2700.00000, 7427.58, 2752.14
7784, 0.00000, 7428.4, 2752.51
7784, 900.00000, 8165.52, 3060.78
7784, 1800.00000, 8460.05, 3187
7784, 2700.00000, 8569.25, 3233.87
7785, 0.00000, 8688.82, 3284.99
7785, 900.00000, 8742.48, 3308.33
7785, 1800.00000, 8783.89, 3326.65
7785, 2700.00000, 8842.83, 3351.99
7786, 0.00000, 8888.5, 3371.85
7786, 900.00000, 8909.4, 3381.18
7786, 1800.00000, 8953.97, 3400.6
7786, 2700.00000, 8996.76, 3419.24
7787, 0.00000, 9034.56, 3435.75
7787, 900.00000, 9076.95, 3454.2
7787, 1800.00000, 9117.03, 3471.71
7787, 2700.00000, 9152.98, 3487.47
7788, 0.00000, 9188.8, 3503.18
7788, 900.00000, 8669.56, 3277.1
7788, 1800.00000, 8667.29, 3276.02
7788, 2700.00000, 8688.51, 3285.21
7789, 0.00000, 8710.58, 3294.76
7789, 900.00000, 9257.04, 3533.24
7789, 1800.00000, 9376.21, 3585.57
7789, 2700.00000, 9393.54, 3593.31
7790, 0.00000, 9426.48, 3607.85
7790, 900.00000, 9454.09, 3620.15
7790, 1800.00000, 9482.37, 3632.68
7790, 2700.00000, 9508.98, 3644.47
7791, 0.00000, 9534.56, 3655.82
7791, 900.00000, 9559.09, 3666.7
7791, 1800.00000, 9583.15, 3677.37
7791, 2700.00000, 9612.48, 3690.29
7792, 0.00000, 9632.48, 3699.2
7792, 900.00000, 9670.33, 3715.76
7792, 1800.00000, 9690.85, 3724.83
7792, 2700.00000, 9707.08, 3732.08
7793, 0.00000, 9722.87, 3739.14
7793, 900.00000, 9085.85, 3457.93
7793, 1800.00000, 9028.29, 3432.62
7793, 2700.00000, 9025.65, 3431.48
7794, 0.00000, 9026.19, 3431.72
7794, 900.00000, 8330.27, 3131.64
7794, 1800.00000, 8265.1, 3103.74
7794, 2700.00000, 8253.22, 3098.69
7795, 0.00000, 8240.34, 3093.21
7795, 900.00000, 8223.54, 3086.11
7795, 1800.00000, 8212.73, 3081.51
7795, 2700.00000, 8201.95, 3076.92
7796, 0.00000, 8191.72, 3072.56
7796, 900.00000, 5071.69, 1794.59
7796, 1800.00000, 6980.32, 2570.28
7796, 2700.00000, 7588.31, 2815.62
7797, 0.00000, 7665.69, 2846.95
7797, 900.00000, 2545.65, 863.956
7797, 1800.00000, 7078.2, 2602.77
7797, 2700.00000, 5535.51, 1990.77
7798, 0.00000, 6255.06, 2271.8
7798, 900.00000, 5939.9, 2149.5
7798, 1800.00000, 1140.21, 371.07
7798, 2700.00000, 509.059, 146.949
7799, 0.00000, 387.193, 105.631
7799, 900.00000, 1532.97, 502.81
7799, 1800.00000, 2182.6, 731.197
7799, 2700.00000, 2851.03, 973.307
7800, 0.00000, 3426.92, 1177.87
7800, 900.00000, 3037.66, 1036.83
7800, 1800.00000, 2521.04, 851.687
7800, 2700.00000, 2167.5, 726.578
7801, 0.00000, 1332.4, 433.755
7801, 900.00000, 995.029, 323.151
7801, 1800.00000, 1591.72, 530.412
7801, 2700.00000, 1631.28, 538.7
7802, 0.00000, 2032.35, 677.776
7802, 900.00000, 2289.8, 767.586
7802, 1800.00000, 1866.51, 614.996
7802, 2700.00000, 2020.85, 672.106
7803, 0.00000, 1959.36, 650.552
7803, 900.00000, 1775.04, 586.961
7803, 1800.00000, 1883.76, 624.624
7803, 2700.00000, 1696.5, 558.956
7804, 0.00000, 1945.63, 645.026
7804, 900.00000, 2333.96, 783.249
7804, 1800.00000, 1929.9, 641.08
7804, 2700.00000, 1664.02, 549.801
7805, 0.00000, 1366.9, 441.487
7805, 900.00000, 1443.05, 468.328
7805, 1800.00000, 1564.27, 511.454
7805, 2700.00000, 1434.41, 467.048
7806, 0.00000, 1211.57, 391.819
7806, 900.00000, 10325.5, 4002.43
7806, 1800.00000, 7906.62, 2949.32
7806, 2700.00000, 7332.84, 2708.67
7807, 0.00000, 7050.86, 2593.47
7807, 900.00000, 7508.52, 2786.05
7807, 1800.00000, 7429.65, 2753
7807, 2700.00000, 7445.12, 2759.49
7808, 0.00000, 7443.41, 2758.78
7808, 900.00000, 8272.44, 3106.74
7808, 1800.00000, 8560.52, 3230.41
7808, 2700.00000, 8670.23, 3277.54
7809, 0.00000, 8772.62, 3321.61
7809, 900.00000, 8842.71, 3352.13
7809, 1800.00000, 8941.34, 3394.96
7809, 2700.00000, 9095.05, 3461.77
7810, 0.00000, 9210.46, 3512.23
7810, 900.00000, 9310.6, 3556.24
7810, 1800.00000, 9427.74, 3607.22
7810, 2700.00000, 9520.58, 3647.88
7811, 0.00000, 9606.67, 3685.65
7811, 900.00000, 9685.51, 3720.33
7811, 1800.00000, 9756.59, 3751.72
7811, 2700.00000, 9817.25, 3778.59
7812, 0.00000, 9870.16, 3802.08
7812, 900.00000, 9279.32, 3540.72
7812, 1800.00000, 9274.14, 3538.34
7812, 2700.00000, 9297.02, 3548.39
7813, 0.00000, 9321.07, 3558.96
7813, 900.00000, 9980.17, 3851.08
7813, 1800.00000, 10054.7, 3884.57
7813, 2700.00000, 10061.6, 3887.79
7814, 0.00000, 10066.3, 3890.01
7814, 900.00000, 10060.3, 3887.59
7814, 1800.00000, 10052.4, 3884.23
7814, 2700.00000, 10054, 3885.1
7815, 0.00000, 10056.8, 3886.55
7815, 900.00000, 10060.3, 3888.24
7815, 1800.00000, 10069.2, 3892.28
7815, 2700.00000, 10048.1, 3883.06
7816, 0.00000, 10018.9, 3870.24
7816, 900.00000, 10007.3, 3864.99
7816, 1800.00000, 9974.16, 3850.4
7816, 2700.00000, 9934.85, 3833.28
7817, 0.00000, 9913.3, 3823.83
7817, 900.00000, 9209.6, 3512.11
7817, 1800.00000, 9152.66, 3487
7817, 2700.00000, 9146.55, 3484.34
7818, 0.00000, 9141.26, 3482.03
7818, 900.00000, 8416.21, 3168.35
7818, 1800.00000, 8351.47, 3140.77
7818, 2700.00000, 8337.62, 3134.87
7819, 0.00000, 8322.58, 3128.46
7819, 900.00000, 8301.67, 3119.6
7819, 1800.00000, 8288.78, 3114.11
7819, 2700.00000, 8276.26, 3108.77
7820, 0.00000, 8263.72, 3103.42
7820, 900.00000, 5228.84, 1855.93
7820, 1800.00000, 6473.9, 2356.75
7820, 2700.00000, 7334.31, 2709.67
7821, 0.00000, 7668.07, 2847.16
7821, 900.00000, 2557.46, 866.501
7821, 1800.00000, 8569.63, 3228.15
7821, 2700.00000, 6386.25, 2329.03
7822, 0.00000, 6514.87, 2380.48
7822, 900.00000, 6120.8, 2225.55
7822, 1800.00000, 1331.82, 438.123
7822, 2700.00000, 591.211, 179.137
7823, 0.00000, 466.69, 132.366
7823, 900.00000, 1566.97, 512.54
7823, 1800.00000, 2855.08, 970.016
7823, 2700.00000, 3908.86, 1361.17
7824, 0.00000, 3590.83, 1240.22
7824, 900.00000, 3285.37, 1125.17
7824, 1800.00000, 1809.38, 592.782
7824, 2700.00000, 1465.11, 477.487
7825, 0.00000, 1694.66, 558.706
7825, 900.00000, 1705.53, 566.598
7825, 1800.00000, 2369.53, 800.406
7825, 2700.00000, 2199.12, 735.333
7826, 0.00000, 2136.72, 714.991
7826, 900.00000, 1860.75, 616.817
7826, 1800.00000, 1347.95, 432.197
7826, 2700.00000, 1301.91, 415.194
7827, 0.00000, 1855.44, 612.617
7827, 900.00000, 2021.93, 672.569
7827, 1800.00000, 2382.65, 803.596
7827, 2700.00000, 2549.16, 864.33
7828, 0.00000, 2284.46, 767.955
7828, 900.00000, 2130.16, 714.624
7828, 1800.00000, 1556.73, 510.015
7828, 2700.00000, 1371.44, 445.201
7829, 0.00000, 1389.17, 449.953
7829, 900.00000, 1303.52, 422.45
7829, 1800.00000, 1659.73, 546.762
7829, 2700.00000, 2120.54, 711.302
7830, 0.00000, 2221.49, 744.271
7830, 900.00000, 9883.37, 3804.79
7830, 1800.00000, 7098.52, 2615.28
7830, 2700.00000, 7179.93, 2645.18
7831, 0.00000, 7077.36, 2602.03
7831, 900.00000, 7483.74, 2775.7
7831, 1800.00000, 7437.28, 2756.25
7831, 2700.00000, 7439.58, 2757.18
7832, 0.00000, 7440.44, 2757.52
7832, 900.00000, 8321.66, 3127.62
7832, 1800.00000, 8702.66, 3291.1
7832, 2700.00000, 8778.15, 3323.81
7833, 0.00000, 8819.12, 3341.65
7833, 900.00000, 8893.22, 3373.77
7833, 1800.00000, 9044.84, 3440.25
7833, 2700.00000, 9168.06, 3494
7834, 0.00000, 9293.33, 3548.52
7834, 900.00000, 9372.1, 3583.28
7834, 1800.00000, 9476.94, 3629
7834, 2700.00000, 9567.52, 3668.74
7835, 0.00000, 9653.18, 3706.39
7835, 900.00000, 9732.24, 3741.22
7835, 1800.00000, 9809.92, 3775.6
7835, 2700.00000, 9880.1, 3806.75
7836, 0.00000, 9946.1, 3836.11
7836, 900.00000, 9353.55, 3573.4
7836, 1800.00000, 9359.85, 3576.03
7836, 2700.00000, 9391.82, 3590.06
7837, 0.00000, 9419.76, 3602.34
7837, 900.00000, 10100, 3904.69
7837, 1800.00000, 10170.5, 3936.51
7837, 2700.00000, 10186.2, 3943.66
7838, 0.00000, 10196.4, 3948.37
7838, 900.00000, 10194.2, 3947.57
7838, 1800.00000, 10194.3, 3947.75
7838, 2700.00000, 10188.2, 3945.18
7839, 0.00000, 10177.3, 3940.49
7839, 900.00000, 10164.1, 3934.73
7839, 1800.00000, 10156.9, 3931.58
7839, 2700.00000, 10129.2, 3919.4
7840, 0.00000, 10096.1, 3904.79
7840, 900.00000, 10082.8, 3898.8
7840, 1800.00000, 10046.9, 3882.92
7840, 2700.00000, 9999.55, 3862.19
7841, 0.00000, 9962.73, 3845.9
7841, 900.00000, 9244.39, 3527.32
7841, 1800.00000, 9185.08, 3501.12
7841, 2700.00000, 9175.34, 3496.85
7842, 0.00000, 9169.99, 3494.51
7842, 900.00000, 8440.32, 3178.67
7842, 1800.00000, 8370.32, 3148.76
7842, 2700.00000, 8355.6, 3142.49
7843, 0.00000, 8339.83, 3135.75
7843, 900.00000, 8317.33, 3126.21
7843, 1800.00000, 8304.24, 3120.63
7843, 2700.00000, 8290.97, 3114.96
7844, 0.00000, 8278.13, 3109.48
7844, 900.00000, 5329.31, 1895.25
7844, 1800.00000, 6462.48, 2354.83
7844, 2700.00000, 6903.06, 2539
7845, 0.00000, 7421.66, 2751.44
7845, 900.00000, 2380.33, 803.973
7845, 1800.00000, 8279.23, 3102.02
7845, 2700.00000, 7022.19, 2577.97
7846, 0.00000, 6570.25, 2400.11
7846, 900.00000, 5930.75, 2152.88
7846, 1800.00000, 1118.09, 364.758
7846, 2700.00000, 266.584, 66.7272
7847, 0.00000, 438.35, 122.915
7847, 900.00000, 1457.72, 475.44
7847, 1800.00000, 2004.47, 670.104
7847, 2700.00000, 3111.59, 1067.87
7848, 0.00000, 3398.21, 1165.15
7848, 900.00000, 3261.64, 1113.59
7848, 1800.00000, 2869.64, 977.32
7848, 2700.00000, 2069.91, 691.205
7849, 0.00000, 1682.82, 552.962
7849, 900.00000, 1686.49, 560.901
7849, 1800.00000, 1644.23, 545.422
7849, 2700.00000, 2001.61, 667.357
7850, 0.00000, 1903.04, 632.359
7850, 900.00000, 2076.51, 690.775
7850, 1800.00000, 1723.08, 565.076
7850, 2700.00000, 1158.25, 367.405
7851, 0.00000, 1604.83, 522.803
7851, 900.00000, 2040.38, 680.97
7851, 1800.00000, 2743.06, 932.291
7851, 2700.00000, 2642.74, 896.712
7852, 0.00000, 2022.03, 672.112
7852, 900.00000, 1743.03, 576.305
7852, 1800.00000, 1806.16, 594.416
7852, 2700.00000, 2125.29, 707.737
7853, 0.00000, 2005.82, 667.36
7853, 900.00000, 1479.52, 486.671
7853, 1800.00000, 1109.92, 352.982
7853, 2700.00000, 1868.68, 618.257
7854, 0.00000, 2035.41, 678.964
7854, 900.00000, 10430.5, 4052.62
7854, 1800.00000, 7172.04, 2641.84
7854, 2700.00000, 6685.23, 2441.05
7855, 0.00000, 7299.61, 2695.84
7855, 900.00000, 7492.78, 2778.88
7855, 1800.00000, 7436.3, 2755.76
7855, 2700.00000, 7454.04, 2763.11
7856, 0.00000, 7445.67, 2759.62
7856, 900.00000, 8366.34, 3146.81
7856, 1800.00000, 8751.38, 3312.17
7856, 2700.00000, 8828.8, 3345.8
7857, 0.00000, 8873.19, 3365.17
7857, 900.00000, 8956.84, 3401.4
7857, 1800.00000, 9097.71, 3463.2
7857, 2700.00000, 9217.66, 3515.55
7858, 0.00000, 9337.17, 3567.64
7858, 900.00000, 9415.25, 3602.07
7858, 1800.00000, 9517.63, 3646.81
7858, 2700.00000, 9608.41, 3686.7
7859, 0.00000, 9697.18, 3725.78
7859, 900.00000, 9786.52, 3765.21
7859, 1800.00000, 9870.83, 3802.6
7859, 2700.00000, 9951.08, 3838.27
7860, 0.00000, 10025.1, 3871.25
7860, 900.00000, 9437.72, 3610.22
7860, 1800.00000, 9454.14, 3617.26
7860, 2700.00000, 9496.41, 3635.84
7861, 0.00000, 9534.02, 3652.42
7861, 900.00000, 10239.7, 3967.1
7861, 1800.00000, 10311.3, 3999.57
7861, 2700.00000, 10338.8, 4012.02
7862, 0.00000, 10363, 4022.97
7862, 900.00000, 10374.7, 4028.4
7862, 1800.00000, 10385.7, 4033.48
7862, 2700.00000, 10385.1, 4033.31
7863, 0.00000, 10386.9, 4034.17
7863, 900.00000, 10371.1, 4027.2
7863, 1800.00000, 10349.3, 4017.64
7863, 2700.00000, 10305.6, 3998.27
7864, 0.00000, 10257, 3976.67
7864, 900.00000, 10226.7, 3963.06
7864, 1800.00000, 10174.3, 3939.8
7864, 2700.00000, 10129.2, 3919.8
7865, 0.00000, 10066.2, 3892.01
7865, 900.00000, 9317.02, 3559.2
7865, 1800.00000, 9243.61, 3526.76
7865, 2700.00000, 9229.79, 3520.7
7866, 0.00000, 9221.87, 3517.24
7866, 900.00000, 8467.35, 3190.2
7866, 1800.00000, 8404.18, 3163.24
7866, 2700.00000, 8388.22, 3156.45
7867, 0.00000, 8371.18, 3149.18
7867, 900.00000, 8348.78, 3139.67
7867, 1800.00000, 8333.87, 3133.3
7867, 2700.00000, 8319.52, 3127.17
7868, 0.00000, 8306.21, 3121.48
7868, 900.00000, 5444.48, 1940.84
7868, 1800.00000, 6856.09, 2516.44
7868, 2700.00000, 7552.06, 2805.14
7869, 0.00000, 7680.73, 2853.9
7869, 900.00000, 2324.18, 782.798
7869, 1800.00000, 8210.05, 3076.44
7869, 2700.00000, 6469.69, 2354.31
7870, 0.00000, 6933.25, 2549.87
7870, 900.00000, 6572.36, 2406.35
7870, 1800.00000, 1456.37, 477.61
7870, 2700.00000, 767.772, 235.403
7871, 0.00000, 253.272, 60.8574
7871, 900.00000, 994.54, 313.445
7871, 1800.00000, 1428.75, 464.835
7871, 2700.00000, 2628.33, 886.311
7872, 0.00000, 3849.2, 1337.89
7872, 900.00000, 3490.13, 1210.96
7872, 1800.00000, 3280.35, 1132.62
7872, 2700.00000, 1872.37, 617.542
7873, 0.00000, 1037.95, 327.491
7873, 900.00000, 802.81, 250.075
7873, 1800.00000, 1221.63, 395.807
7873, 2700.00000, 1656.51, 548.82
7874, 0.00000, 1616.69, 533.22
7874, 900.00000, 2145.54, 717.497
7874, 1800.00000, 1706.7, 561.84
7874, 2700.00000, 1800.22, 593.558
7875, 0.00000, 1697.32, 556.849
7875, 900.00000, 1010.13, 319.267
7875, 1800.00000, 779.042, 239.043
7875, 2700.00000, 1552.49, 507.094
7876, 0.00000, 2047.08, 682.446
7876, 900.00000, 2223.57, 744.449
7876, 1800.00000, 2044.37, 683.415
7876, 2700.00000, 1480.6, 480.824
7877, 0.00000, 1311.3, 419.814
7877, 900.00000, 1597.6, 523.022
7877, 1800.00000, 1590.66, 521.02
7877, 2700.00000, 1188.62, 382.467
7878, 0.00000, 985.814, 310.49
7878, 900.00000, 9823.23, 3784.48
7878, 1800.00000, 8050.06, 3012.18
7878, 2700.00000, 7468.6, 2764.67
7879, 0.00000, 7324.86, 2706.09
7879, 900.00000, 1161.72, 370.804
7879, 1800.00000, 6343.26, 2305.95
7879, 2700.00000, 6298.42, 2285.87
7880, 0.00000, 6349.99, 2308.61
7880, 900.00000, 7487.9, 2776.58
7880, 1800.00000, 7535.55, 2796.5
7880, 2700.00000, 7565.55, 2808.93
7881, 0.00000, 7589.8, 2819.02
7881, 900.00000, 7608.04, 2826.57
7881, 1800.00000, 7621.18, 2832.04
7881, 2700.00000, 7635.47, 2837.95
7882, 0.00000, 7650.86, 2844.29
7882, 900.00000, 7665.21, 2850.2
7882, 1800.00000, 7677.93, 2855.44
7882, 2700.00000, 7687.55, 2859.39
7883, 0.00000, 7696.45, 2863.05
7883, 900.00000, 7703.51, 2865.95
7883, 1800.00000, 7718.64, 2872.28
7883, 2700.00000, 7743.83, 2882.83
7884, 0.00000, 7757.04, 2888.39
7884, 900.00000, 7771.19, 2894.32
7884, 1800.00000, 7787.15, 2900.99
7884, 2700.00000, 7803.48, 2907.85
7885, 0.00000, 7812.61, 2911.64
7885, 900.00000, 7816.55, 2913.3
7885, 1800.00000, 7817.48, 2913.68
7885, 2700.00000, 7812.09, 2911.4
7886, 0.00000, 7802.86, 2907.52
7886, 900.00000, 7101.75, 2607.24
7886, 1800.00000, 7514.65, 2785.01
7886, 2700.00000, 7498.01, 2778.62
7887, 0.00000, 7481.4, 2772.64
7887, 900.00000, 352.033, 95.8279
7887, 1800.00000, 7960.53, 2974.43
7887, 2700.00000, 7466.06, 2766.05
7888, 0.00000, 7439.4, 2754.93
7888, 900.00000, 7420.23, 2746.48
7888, 1800.00000, 340.858, 91.0372
7888, 2700.00000, 7791.41, 2898
7889, 0.00000, 7421.28, 2744.02
7889, 900.00000, 7392.4, 2734.01
7889, 1800.00000, 7400.3, 2737.53
7889, 2700.00000, 284.185, 73.6441
7890, 0.00000, 5860.61, 2118.4
7890, 900.00000, 5856.97, 2117.26
7890, 1800.00000, 5857.86, 2117.47
7890, 2700.00000, 5860.89, 2118.23
7891, 0.00000, 169.338, 33.0296
7891, 900.00000, 169.922, 33.2221
7891, 1800.00000, 189.802, 39.7974
7891, 2700.00000, 195.96, 41.8373
7892, 0.00000, 190.464, 40.0141
7892, 900.00000, 196.107, 41.8868
7892, 1800.00000, 196.556, 42.0354
7892, 2700.00000, 195.615, 41.7233
7893, 0.00000, 196.067, 41.873
7893, 900.00000, 531.497, 155.328
7893, 1800.00000, 792.029, 243.706
7893, 2700.00000, 1070.35, 339.512
7894, 0.00000, 1229.44, 394.333
7894, 900.00000, 850.947, 265.184
7894, 1800.00000, 504.948, 147.42
7894, 2700.00000, 443.858, 127.07
7895, 0.00000, 476.314, 137.869
7895, 900.00000, 525.81, 152.061
7895, 1800.00000, 454.207, 128.031
7895, 2700.00000, 363.639, 97.9493
7896, 0.00000, 249.611, 59.9213
7896, 900.00000, 329.532, 86.5739
7896, 1800.00000, 324.58, 84.9997
7896, 2700.00000, 451.187, 127.079
7897, 0.00000, 377.967, 102.529
7897, 900.00000, 610.396, 182.382
7897, 1800.00000, 911.719, 284.45
7897, 2700.00000, 879.621, 277.076
7898, 0.00000, 972.949, 308.555
7898, 900.00000, 799.474, 248.386
7898, 1800.00000, 573.207, 170.923
7898, 2700.00000, 804.177, 246.564
7899, 0.00000, 794.661, 243.291
7899, 900.00000, 629.81, 188.54
7899, 1800.00000, 539.33, 159.462
7899, 2700.00000, 491.309, 143.734
7900, 0.00000, 430.89, 122.436
7900, 900.00000, 472.645, 136.525
7900, 1800.00000, 390.22, 109.1
7900, 2700.00000, 348.25, 95.0268
7901, 0.00000, 435.077, 124.662
7901, 900.00000, 644.123, 195.342
7901, 1800.00000, 627.878, 189.532
7901, 2700.00000, 899.911, 280.985
7902, 0.00000, 817.176, 252.934
7902, 900.00000, 687.283, 209.973
7902, 1800.00000, 705.346, 216.256
7902, 2700.00000, 624.848, 187.194
7903, 0.00000, 717.115, 218.19
7903, 900.00000, 795.812, 244.734
7903, 1800.00000, 795.438, 244.331
7903, 2700.00000, 441.254, 125.967
7904, 0.00000, 308.128, 82.619
7904, 900.00000, 357.091, 98.9151
7904, 1800.00000, 661.927, 201.777
7904, 2700.00000, 1030.24, 325.511
7905, 0.00000, 1038.26, 327.55
7905, 900.00000, 1244.28, 398.655
7905, 1800.00000, 1020.69, 323.148
7905, 2700.00000, 773.796, 238.864
7906, 0.00000, 768.297, 237.707
7906, 900.00000, 788.711, 241.886
7906, 1800.00000, 697.119, 211.233
7906, 2700.00000, 593.713, 176.647
7907, 0.00000, 643.276, 193.183
7907, 900.00000, 403.175, 112.65
7907, 1800.00000, 421.84, 120.109
7907, 2700.00000, 455.96, 132.756
