hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
2234, 0.00000, 2522.96, 23.8102, 2522.96, 23.8102, 2522.96, 23.8102
2234, 900.00000, 2522.96, 23.8102, 2522.96, 23.8102, 2522.96, 23.8102
2234, 1800.00000, 2522.96, 23.8102, 2522.96, 23.8102, 2522.96, 23.8102
2234, 2700.00000, 2301.33, 23.1325, 2301.33, 23.1325, 2301.33, 23.1325
2235, 0.00000, 2301.2, 23.1328, 2301.2, 23.1328, 2301.2, 23.1328
2235, 900.00000, 2301.21, 23.133, 2301.21, 23.133, 2301.21, 23.133
2235, 1800.00000, 2407.12, 23.4633, 2407.12, 23.4633, 2407.12, 23.4633
2235, 2700.00000, 2407.22, 23.463, 2407.22, 23.463, 2407.22, 23.463
2236, 0.00000, 2407.22, 23.4628, 2407.22, 23.4628, 2407.22, 23.4628
2236, 900.00000, 2407.22, 23.4628, 2407.22, 23.4628, 2407.22, 23.4628
2236, 1800.00000, 2407.22, 23.4628, 2407.22, 23.4628, 2407.22, 23.4628
2236, 2700.00000, 2389.04, 23.474, 2389.04, 23.474, 2389.04, 23.474
2237, 0.00000, 2389.15, 23.4702, 2389.15, 23.4702, 2389.15, 23.4702
2237, 900.00000, 2389.13, 23.4703, 2389.13, 23.4703, 2389.13, 23.4703
2237, 1800.00000, 2386.35, 23.455, 2386.35, 23.455, 2386.35, 23.455
2237, 2700.00000, 2386.37, 23.4623, 2386.37, 23.4623, 2386.37, 23.4623
2238, 0.00000, 2386.39, 23.4616, 2386.39, 23.4616, 2386.39, 23.4616
2238, 900.00000, 2386.39, 23.4617, 2386.39, 23.4617, 2386.39, 23.4617
2238, 1800.00000, 2386.39, 23.4617, 2386.39, 23.4617, 2386.39, 23.4617
2238, 2700.00000, 2385.77, 23.4584, 2385.77, 23.4584, 2385.77, 23.4584
2239, 0.00000, 2385.77, 23.46, 2385.77, 23.46, 2385.77, 23.46
2239, 900.00000, 2385.78, 23.4599, 2385.78, 23.4599, 2385.78, 23.4599
2239, 1800.00000, 2384.64, 23.4546, 2384.64, 23.4546, 2384.64, 23.4546
2239, 2700.00000, 2384.65, 23.4574, 2384.65, 23.4574, 2384.65, 23.4574
2240, 0.00000, 2384.65, 23.4572, 2384.65, 23.4572, 2384.65, 23.4572
2240, 900.00000, 2384.65, 23.4572, 2384.65, 23.4572, 2384.65, 23.4572
2240, 1800.00000, 2384.65, 23.4572, 2384.65, 23.4572, 2384.65, 23.4572
2240, 2700.00000, 2499.71, 23.8789, 2499.71, 23.8789, 2499.71, 23.8789
2241, 0.00000, 2499.88, 23.8785, 2499.88, 23.8785, 2499.88, 23.8785
2241, 900.00000, 2499.87, 23.8781, 2499.87, 23.8781, 2499.87, 23.8781
2241, 1800.00000, 2541.67, 24.0389, 2541.67, 24.0389, 2541.67, 24.0389
2241, 2700.00000, 2541.64, 24.0337, 2541.64, 24.0337, 2541.64, 24.0337
2242, 0.00000, 2541.62, 24.0343, 2541.62, 24.0343, 2541.62, 24.0343
2242, 900.00000, 2541.62, 24.0343, 2541.62, 24.0343, 2541.62, 24.0343
2242, 1800.00000, 2541.62, 24.0343, 2541.62, 24.0343, 2541.62, 24.0343
2242, 2700.00000, 2561.21, 24.0857, 2561.21, 24.0857, 2561.21, 24.0857
2243, 0.00000, 2560.95, 24.0927, 2560.95, 24.0927, 2560.95, 24.0927
2243, 900.00000, 2560.98, 24.0926, 2560.98, 24.0926, 2560.98, 24.0926
2243, 1800.00000, 2581.06, 24.1498, 2581.06, 24.1498, 2581.06, 24.1498
2243, 2700.00000, 2580.77, 24.1574, 2580.77, 24.1574, 2580.77, 24.1574
2244, 0.00000, 2580.81, 24.1573, 2580.81, 24.1573, 2580.81, 24.1573
2244, 900.00000, 2580.8, 24.1572, 2580.8, 24.1572, 2580.8, 24.1572
